date,composite_close,photo_neg_companies,photo_neg_industries,photo_neg_policies,photo_neg_technology,text_neg_companies,text_neg_industries,text_neg_policies,text_neg_technology,Mkt-RF,SMB,HML,RMW,CMA,RF
8/12/2019,2814.99,0.435984205,0.722483419,0.291663696,0.232469054,0.477196227,0.495089641,0.502243378,0.390416126,-1.31,0.21,-0.26,0.13,0.26,0.007
8/13/2019,2797.26,0.398107463,0.840253329,0.513628034,0.500323688,0.538710333,0.496087963,0.486087378,0.502592593,1.47,-0.35,-0.53,0.34,0,0.007
8/14/2019,2808.91,0.435528009,0.6581446,0.571511786,0.689612952,0.499057596,0.558145206,0.530508794,0.47366453,-2.95,0.03,-0.51,-0.36,0.02,0.007
8/15/2019,2815.80,0.624957256,0.652907815,0.744311378,0.758994648,0.468039773,0.42989418,0.490705335,0.49119152,0.17,-0.7,-0.52,-0.07,-0.48,0.007
8/16/2019,2823.82,0.51734392,0.870739245,0.220398324,0.653516142,0.51946405,0.50870098,0.481666667,0.497632983,1.55,0.64,0.61,0.13,-0.06,0.007
8/19/2019,2883.10,0.701962829,0.653784029,0.299661961,0.336705688,0.487319427,0.370080352,0.552372777,0.369506347,1.14,0.04,0.21,0.35,0.03,0.007
8/20/2019,2880.00,0.340767714,0.766884286,0.569508179,0.396157203,0.533579902,0.540364583,0.481960979,0.525415557,-0.75,0.18,-0.49,0.12,-0.21,0.007
8/21/2019,2880.33,0.346812741,0.581547822,0.749147005,0.818603653,0.545674179,0.481575964,0.48125,0.514759555,0.85,-0.03,-0.3,-0.03,-0.01,0.007
8/22/2019,2883.44,0.278964335,0.551736283,0.41627118,0.514108099,0.499475853,0.441934122,0.516176471,0.493917888,-0.1,-0.35,0.49,0.21,0.29,0.007
8/23/2019,2897.43,0.764490841,0.553563344,0.457713477,0.252306991,0.559442641,0.540054945,0.555535714,0.518135459,-2.66,-0.61,-0.18,-0.61,-0.26,0.007
8/26/2019,2863.57,0.199006398,0.81076395,0.277717006,0.393906596,0.32239779,0.431850123,0.382209593,0.325644342,1.08,-0.04,-0.18,0.19,-0.11,0.007
8/27/2019,2902.19,0.357246607,0.888174415,0.336626126,0.470970313,0.508435008,0.490728716,0.511864973,0.550407133,-0.46,-1,-0.66,0.27,0.09,0.007
8/28/2019,2893.76,0.565324857,0.104144252,0.628596175,0.46186444,0.484628949,0.480357143,0.553103361,0.534883972,0.68,0.63,0.61,0.35,0.18,0.007
8/29/2019,2890.92,0.595705241,0.648667956,0.91607064,0.451979312,0.536696777,0.508012821,0.573717949,0.533168571,1.35,0.41,0.33,0.15,-0.13,0.007
8/30/2019,2886.24,0.330429494,0.696156175,0.384883808,0.42394464,0.554577199,0.497685185,0.5,0.570043357,0.03,-0.24,0.23,0.1,0.1,0.007
9/2/2019,2924.11,0.457969564,0.637424693,0.380304308,0.496653875,0.533303085,0.436722597,0.5,0.510907399,0,0,0,0,0,0
9/3/2019,2930.15,0.518587944,0.749108125,0.415918797,0.652830064,0.560876623,0.466540404,0.5,0.459895833,-0.86,-0.94,0.12,-0.19,0.46,0.009
9/4/2019,2957.41,0.57780131,0.333552504,0.664970342,0.407684776,0.477843556,0.545698925,0.5,0.504787785,1.08,-0.14,0.43,0.25,-0.06,0.009
9/5/2019,2985.86,0.74912479,0.603792707,0.528345297,0.324816779,0.52192676,0.539935185,0.5,0.516896759,1.42,0.54,0.7,0.4,0,0.009
9/6/2019,2999.60,0.288678994,0.048629533,0.414561051,0.528849656,0.556631612,0.498295455,0.5,0.536584792,-0.02,-0.36,0.05,0.15,0.42,0.009
9/9/2019,3024.74,0.433544985,0.732336414,0.545021189,0.574072196,0.367079775,0.331362385,0.5,0.542071354,0.07,1.38,3.05,0.86,0.38,0.009
9/10/2019,3021.20,0.529659164,0.996852458,0.583933681,0.408927116,0.472070158,0.48538961,0.5,0.515058528,0.16,1.43,1.11,-0.03,0.52,0.009
9/11/2019,3008.81,0.242761115,0.500153648,0.562671212,0.523525651,0.48385978,0.555555556,0.5,0.515859985,0.87,1.37,-0.05,-0.23,0.29,0.009
9/12/2019,3031.24,0.256750691,0.996567279,0.469568049,0.034908909,0.515528846,0.465,0.5,0.424479167,0.22,-0.39,-0.12,-0.22,-0.12,0.009
9/16/2019,3030.75,0.235969153,0.704662265,0.639288858,0.344469934,0.427837714,0.463981651,0.5,0.339896286,-0.23,0.89,0.53,-0.33,-0.03,0.009
9/17/2019,2978.12,0.667232599,0.754294842,0.539168524,0.744280927,0.50214899,0.541159852,0.5,0.476530749,0.17,-0.8,-1.19,-0.18,-0.33,0.009
9/18/2019,2985.66,0.653255048,0.559993004,0.492076158,0.660720682,0.518779521,0.52999593,0.5,0.517861989,-0.05,-0.77,0.06,-0.13,0.09,0.009
9/19/2019,2999.28,0.532657018,0.372066649,0.365462326,0.716341834,0.54004329,0.563988095,0.5,0.498058319,-0.05,-0.49,-0.46,0.05,-0.11,0.009
9/20/2019,3006.45,0.483857049,0.805259297,0.412591809,0.759880852,0.48952381,0.523304473,0.5,0.490709145,-0.48,0.29,0.15,-0.59,0.02,0.009
9/23/2019,2977.08,0.292431443,0.31122467,0.413728713,0.606840648,0.410103197,0.524625908,0.368623732,0.304758391,-0.02,-0.12,0.5,0.27,0.34,0.009
9/24/2019,2985.34,0.41084332,0.117865774,0.065352841,0.385299822,0.540014201,0.540262238,0.5,0.511618357,-1,-0.74,0.01,0.18,0.53,0.009
9/25/2019,2955.43,0.399001164,0.148188256,0.696190903,0.904052794,0.514872616,0.491071429,0.5,0.526892702,0.69,0.41,0.52,0.41,0.03,0.009
9/26/2019,2929.09,0.467494076,0.988735139,0.661415837,0.251813579,0.531799242,0.5,0.5,0.519305556,-0.41,-0.98,0.13,0.36,0.37,0.009
9/27/2019,2932.17,0.485802978,0.775226384,0.346518503,0.984250347,0.496743213,0.573214286,0.5,0.479953791,-0.62,-0.16,0.88,0.24,0.59,0.009
9/30/2019,2905.19,0.534595187,0.446986431,0.417020166,0.064923983,0.550990432,0.498476773,0.5,0.223688019,0.5,-0.27,-0.48,0.61,0.01,0.009
10/8/2019,2913.57,0.41901282,0.532701368,0.342048933,0.548505103,0.401966617,0.328400358,0.356784934,0.435785507,-1.61,-0.15,-0.13,0.44,0.06,0.007
10/9/2019,2924.86,0.394050533,0.698285601,0.508846476,0.987834573,0.458881579,0.547847306,0.5,0.448717949,0.92,-0.58,-0.09,0.12,-0.12,0.007
10/10/2019,2947.71,0.384145812,0.39638855,0.454936177,0.66254053,0.538690476,0.516203704,0.5,0.558191288,0.6,-0.25,0.25,0.12,-0.08,0.007
10/11/2019,2973.66,0.749760226,0.843973701,0.490278349,0.771538496,0.512306964,0.511525974,0.5,0.65,1.23,0.6,0.18,0.47,0.22,0.007
10/14/2019,3007.88,0.408679333,0.79860787,0.384769048,0.587494882,0.374648875,0.488984458,0.368623732,0.410991338,-0.18,-0.35,-0.03,-0.17,-0.09,0.007
10/15/2019,2991.05,0.461583267,0.807213036,0.588936522,0.221249906,0.522123447,0.475894765,0.5,0.501373626,1.03,0.25,-0.26,-0.23,-0.73,0.007
10/16/2019,2978.71,0.523511767,0.991545469,0.256435342,0.379014226,0.512471655,0.519607843,0.5,0.497660819,-0.24,0.48,0.22,0.38,0.26,0.007
10/17/2019,2977.33,0.628021522,0.6104136,0.153359004,0.822604358,0.516040781,0.485746352,0.5,0.564160342,0.37,0.79,-0.29,0.11,-0.1,0.007
10/18/2019,2938.14,0.736979835,0.464915484,0.239084255,0.862249335,0.535823755,0.486111111,0.5,0.508653846,-0.49,-0.13,0.87,-0.08,0.39,0.007
10/21/2019,2939.62,0.398574945,0.811130012,0.638835761,0.39973043,0.366054399,0.453852233,0.5,0.504274291,0.71,0.3,0.34,0.01,0.01,0.007
10/22/2019,2954.38,0.745697193,0.549343303,0.200540058,0.954316568,0.522375479,0.451923077,0.5,0.491392573,-0.34,0.51,0.84,0.42,0.34,0.007
10/23/2019,2941.62,0.507139671,0.341433565,0.407703186,0.614454973,0.52999389,0.514705882,0.5,0.516712291,0.25,-0.11,0.27,-0.01,0.09,0.007
10/24/2019,2940.92,0.210385311,0.993843317,0.498052979,0.530699806,0.505722889,0.5,0.5,0.56232493,0.25,-0.5,-0.89,-0.05,-0.61,0.007
10/25/2019,2954.93,0.242584146,0.430089559,0.27843158,0.476563734,0.523280029,0.516564281,0.5,0.574573864,0.5,0.4,0.07,0.34,0,0.007
10/28/2019,2980.05,0.454251494,0.623700252,0.582672489,0.471154404,0.498000944,0.417199197,0.368623732,0.393549228,0.62,0.28,-0.25,0.01,0.01,0.007
10/29/2019,2954.18,0.353082571,0.585632871,0.499827122,0.502919967,0.503662322,0.479583333,0.5,0.544230769,-0.13,0.39,0.5,-0.06,0.1,0.007
10/30/2019,2939.32,0.397546184,0.642669118,0.444508719,0.663702925,0.526590909,0.577193304,0.5,0.488095238,0.28,-0.64,-1.15,-0.48,0.05,0.007
10/31/2019,2929.06,0.326655942,0,0.372217009,0.504314477,0.510882636,0,0.5,0.534076055,-0.38,-0.34,-0.43,-0.27,0.12,0.007
11/1/2019,2958.20,0.561870331,0.749814152,0.188793229,0.000893648,0.480682234,0.507088702,0.5,0.534722222,1.07,0.66,0.82,-0.18,0.08,0.006
11/4/2019,2975.49,0.578321858,0.682368821,0.786124957,0.408927567,0.528515286,0.530843117,0.5,0.350599469,0.39,0.32,1.35,0.6,0.11,0.006
11/5/2019,2991.56,0.026304204,0.98938179,0.74561523,0.301708732,0.65,0.406565657,0.5,0.489226504,-0.03,0.38,0.46,-0.02,0.01,0.006
11/6/2019,2978.60,0.423070328,0,0.375280953,0.76479122,0.491345575,0,0.5,0.472619048,-0.05,-0.8,0.24,-0.17,0.32,0.006
11/7/2019,2978.71,0.185437845,0.925308367,0.687503155,0.7724763,0.541206512,0.497916667,0.5,0.529922996,0.38,-0.01,0.5,0.09,-0.2,0.006
11/8/2019,2964.18,0.599900933,0.539719414,0.588375949,0.538015113,0.521940387,0.509672619,0.5,0.504385965,0.31,-0.01,-0.37,-0.13,0.06,0.006
11/11/2019,2909.97,0.643420662,0.929324849,0.536953523,0.732147522,0.390437603,0.492228382,0.5,0.477674574,-0.19,-0.07,-0.19,-0.07,-0.04,0.006
11/12/2019,2914.82,0.562718797,0.599989429,0.541075087,0.994184494,0.508942538,0.54461513,0.5,0.502915822,0.16,-0.19,-0.14,-0.17,-0.2,0.006
11/13/2019,2905.24,0.630380786,0.504546073,0.562691346,0.627963664,0.508896073,0.51046627,0.5,0.505832935,0.01,-0.41,-0.82,-0.28,-0.03,0.006
11/14/2019,2909.87,0.561360139,0.553145099,0.457073828,0.492377102,0.507703234,0.512774144,0.5,0.600373298,0.07,-0.15,-0.25,0.13,-0.33,0.006
11/15/2019,2891.34,0.287802235,0.329976435,0.531153249,0.211001193,0.548883817,0.474512521,0.5,0.527013889,0.74,-0.29,-0.33,-0.02,0.05,0.006
11/18/2019,2909.20,0.475691648,0.381716028,0.573793078,0.72326363,0.575519265,0.538850564,0.444959709,0.371538693,0.03,-0.38,-0.51,-0.04,-0.22,0.006
11/19/2019,2933.99,0.578585315,0.764485243,0.798699079,0.99377045,0.510789454,0.465676089,0.5,0.528472222,0.02,0.34,-0.94,-0.87,-0.18,0.006
11/20/2019,2911.05,0.649435002,0.644718787,0.222666677,0.689293228,0.499742965,0.529431217,0.5,0.451041667,-0.33,-0.13,-0.44,-0.56,-0.32,0.006
11/21/2019,2903.64,0.247950099,0.339785955,0.52381666,0.488812565,0.486177885,0.49047619,0.5,0.531909319,-0.15,-0.3,0.1,0.08,-0.14,0.006
11/22/2019,2885.29,0.50185676,0.958446324,0.331043264,0.464825977,0.500172016,0.509544335,0.5,0.480037268,0.24,0.16,0.22,0.17,0.04,0.006
11/25/2019,2906.17,0.385572344,0.530067354,0.402466219,0.506487667,0.502424643,0.514685756,0.5,0.514026693,0.92,1.27,-0.38,0.1,0.04,0.006
11/26/2019,2907.06,0.474985461,0.022643211,0.811803672,0.131305416,0.508446573,0.540584936,0.5,0.480753968,0.19,-0.09,-0.89,0.2,-0.16,0.006
11/27/2019,2903.19,0.494127901,0.338856704,0.363579219,0.740425109,0.514937054,0.538690476,0.5,0.498557692,0.44,0.22,-0.02,0.04,0,0.006
11/28/2019,2889.69,0.652820356,0.370447767,0.440875865,0.097768988,0.493577665,0.449780702,0.5,0.486071429,0,0,0,0,0,0
11/29/2019,2871.98,0.655742042,0.83963377,0.404079009,0.989021748,0.498574021,0.478597689,0.5,0.47718254,-0.42,-0.11,-0.31,-0.47,0.01,0.006
12/2/2019,2875.81,0.567193377,0.768660252,0.865823512,0.000587,0.533172923,0.485886165,0.5,0.065179292,-0.87,-0.13,0.48,0.1,0.18,0.007
12/3/2019,2884.70,0.645482536,0.025261447,0.846244722,0.620754555,0.492906201,0.534722222,0.5,0.564110666,-0.66,0.42,-0.83,-0.5,-0.53,0.007
12/4/2019,2878.12,0.385635466,0.738297939,0.73187942,0.043094487,0.52035892,0.491428571,0.5,0.481617647,0.6,0.23,0.25,0.16,0.06,0.007
12/5/2019,2899.47,0.3843934,0.960830867,0.363995123,0.332632073,0.513880856,0.586538462,0.5,0.526785714,0.13,-0.14,0.46,0.27,0.34,0.007
12/6/2019,2912.01,0.517057056,0.595918007,0.481143778,0.43279173,0.529946703,0.524515581,0.5,0.521701389,0.91,0.38,0.36,0.33,0.26,0.007
12/9/2019,2914.48,0.592173541,0.873370601,0.323562536,0.625218229,0.441979584,0.483784875,0.368623732,0.327837233,-0.33,0.31,0.12,-0.13,-0.26,0.007
12/10/2019,2917.32,0.732819813,0.583358083,0.55331223,0.468124133,0.517841266,0.518935185,0.5,0.559348739,-0.08,0.29,-0.09,-0.19,0.07,0.007
12/11/2019,2924.42,0.760475093,0.002996375,0.41304561,0.701577738,0.519642857,0.551346801,0.5,0.52092156,0.28,-0.09,0.13,0.34,0.13,0.007
12/12/2019,2915.70,0.320922378,0.396322655,0.30467829,0.516612507,0.516685736,0.507885596,0.5,0.487012987,0.9,0.14,1.13,0.13,0.22,0.007
12/13/2019,2967.68,0.484119079,0.738936926,0.555774907,0.999992132,0.52389447,0.493570226,0.5,0.442307692,-0.03,-0.46,-0.54,-0.28,-0.22,0.007
12/16/2019,2984.39,0.204713738,0.586637733,0.384684194,0.626153255,0.386280391,0.481808497,0.5,0.454858176,0.74,-0.04,-0.05,-0.4,0.14,0.007
12/17/2019,3022.42,0.417655619,0.682771817,0.416908024,0.668413383,0.548583322,0.490332138,0.5,0.527380952,0.1,0.48,0.66,0.11,-0.04,0.007
12/18/2019,3017.04,0.565655645,0.94524188,0.791080494,0.581732258,0.507355203,0.473333333,0.5,0.534126984,-0.05,0.29,0.09,0.28,-0.04,0.007
12/19/2019,3017.07,0.530629767,0.586616629,0.396028393,0.332950967,0.509448149,0.508766704,0.5,0.591736389,0.43,-0.15,-0.42,-0.25,-0.03,0.007
12/20/2019,3004.94,0.762162182,0.798740596,0.823976812,0.500706851,0.519444444,0.460293727,0.5,0.499465812,0.48,-0.28,-0.31,-0.01,-0.04,0.007
12/23/2019,2962.75,0.40806896,0.57842259,0.545372705,0.987881771,0.500597153,0.496945695,0.5,0.522426143,0.1,0.17,-0.34,-0.11,0.28,0.007
12/24/2019,2982.68,0.530976304,0.661330515,0.269579664,0.209156326,0.522093838,0.452962963,0.5,0.459821429,0.01,0.37,-0.01,-0.28,0.05,0.007
12/25/2019,2981.88,0.596536466,0.576088902,0.532913132,0.705840601,0.506135513,0.507783322,0.5,0.502631579,0,0,0,0,0,0
12/26/2019,3007.35,0.740967115,0.831471052,0.305404816,0.718852752,0.531854257,0.505625721,0.5,0.505955941,0.49,-0.57,0,0.25,-0.18,0.007
12/27/2019,3005.04,0.493686645,0.31665989,0.378930149,0.402928062,0.5,0.509667652,0.5,0.55644294,-0.1,-0.55,-0.07,0.25,0.15,0.007
12/30/2019,3040.02,0.448592075,0.56311626,0.604338123,0.46247914,0.492557082,0.473047401,0.5,0.428768227,-0.57,0.29,0.56,0.12,0.42,0.007
12/31/2019,3050.12,0.597992311,0.468583651,0.514859183,0.54757765,0.518082612,0.507107245,0.5,0.545292208,0.28,0.02,0.11,-0.12,0.21,0.007
1/2/2020,3085.20,0.319977344,0.976064308,0.601188799,0.703415196,0.503251059,0.498171493,0.5,0.429894876,0.86,-0.97,-0.34,0.23,-0.22,0.006
1/3/2020,3083.79,0.863438259,0.422344777,0.718275716,0.344289511,0.552168311,0.534353677,0.5,0.537617555,-0.67,0.29,0.01,-0.14,-0.17,0.006
1/6/2020,3083.41,0.694184622,0.308221764,0.639427185,0.42403457,0.541234065,0.509949222,0.5,0.387554973,0.36,-0.22,-0.55,-0.16,-0.31,0.006
1/7/2020,3104.80,0.561563239,0.67117747,0.733803692,0.647140555,0.480782313,0.503165977,0.5,0.507631579,-0.19,-0.04,-0.26,-0.13,-0.31,0.006
1/8/2020,3066.89,0.517035517,0.74058717,0.759646021,0.664185524,0.505281385,0.462244152,0.5,0.527148923,0.47,-0.18,-0.64,-0.21,-0.15,0.006
1/9/2020,3094.88,0.774196933,0.498852671,0.386893523,0.769665643,0.491580411,0.489115646,0.5,0.530084325,0.65,-0.71,-0.48,-0.15,0.07,0.006
1/10/2020,3092.29,0.682825852,0.682617188,0.359956051,0.885245129,0.544642857,0.490969477,0.5,0.537218468,-0.34,-0.27,-0.34,0.05,-0.07,0.006
1/13/2020,3115.57,0.391350676,0.467808341,0.190118608,0.356358726,0.413969894,0.492426729,0.368623732,0.524564357,0.73,-0.1,-0.09,0.34,0.3,0.006
1/14/2020,3106.82,0.574921949,0.523564455,0.318911622,0.35352279,0.555245536,0.476243004,0.5,0.464285714,-0.06,0.48,-0.18,-0.32,-0.07,0.006
1/15/2020,3090.04,0.523015724,0.593891942,0.598403448,0.532589331,0.506066176,0.526881703,0.5,0.546333874,0.16,0.26,-0.82,-0.07,-0.2,0.006
1/16/2020,3074.08,0.734923403,0.306993597,0.347625292,0.97823147,0.552419834,0.491496599,0.5,0.490277778,0.88,0.51,-0.11,0.04,-0.07,0.006
1/17/2020,3075.50,0.323928945,0.970380068,0.409906802,0.220749479,0.528215188,0.495238095,0.5,0.514173327,0.28,-0.63,-0.12,0.22,0.02,0.006
1/20/2020,3095.79,0.590410412,0.58536833,0.630989654,0.772023425,0.441831702,0.467305279,0.5,0.462874655,0,0,0,0,0,0
1/21/2020,3052.14,0.617724607,0.56738044,0.273989346,0.794126183,0.477678571,0.515405626,0.5,0.524509804,-0.32,-0.68,-0.62,-0.11,-0.31,0.006
1/22/2020,3060.75,0.698762901,0.586225681,0.513730271,0.999641538,0.512567204,0.510555556,0.5,0.401785714,0.08,-0.24,0,-0.27,-0.01,0.006
1/23/2020,2976.53,0.010038392,0.969905555,0.666212094,0,0.520833333,0.523729893,0.5,0,0.08,-0.06,-0.14,0.28,-0.06,0.006
2/3/2020,2746.61,0.322340965,0.835183097,0.807804649,0.344714463,0.481800961,0.51181799,0.5,0.33290059,0.84,0.37,-0.67,-0.68,-0.35,0.006
2/4/2020,2783.29,0.665548181,0.502881514,0.406221195,0.082142351,0.532986111,0.500142555,0.5,0.5625,1.57,-0.13,-0.7,0.36,-0.13,0.006
2/5/2020,2818.09,0.518601077,0.664616011,0.625749707,0.734115846,0.479600469,0.535403714,0.5,0.501750357,0.97,0.76,1.48,0.95,0.63,0.006
2/6/2020,2866.51,0.907887429,0.829562032,0.276221641,0.722875644,0.482977397,0.454283208,0.5,0.547503278,0.27,-0.6,-0.84,-0.04,-0.35,0.006
2/7/2020,2875.96,0.577601016,0.800346941,0.570233314,0.247301931,0.475718973,0.51482684,0.5,0.605502137,-0.55,-0.84,-0.02,-0.23,-0.54,0.006
2/10/2020,2890.49,0.775024736,0.636161065,0.70468791,0.327049699,0.504434109,0.494271982,0.5,0.333595313,0.73,-0.18,-0.9,-0.11,-0.4,0.006
2/11/2020,2901.67,0.144230151,0.887549119,0.614369601,0.334512893,0.508928571,0.504001235,0.5,0.565656566,0.28,0.34,1.04,0.24,0.17,0.006
2/12/2020,2926.90,0.532808176,0.748264377,0.662887009,0.799700209,0.516696429,0.546296296,0.5,0.515877999,0.66,0.15,-0.36,0.2,-0.02,0.006
2/13/2020,2906.07,0.872179145,0.72150143,0.490395494,0.302207017,0.487428699,0.459334477,0.5,0.532085561,-0.09,0.16,0.01,-0.11,-0.44,0.006
2/14/2020,2917.01,0.77050513,0.536910165,0.6410528,0.311610416,0.555555556,0.510416667,0.5,0.449373434,0.14,-0.56,-0.66,-0.23,-0.29,0.006
2/17/2020,2983.62,0.488419466,0.467306829,0.479228665,0.348276176,0.520260881,0.426825148,0.5,0.526771653,0,0,0,0,0,0
2/18/2020,2984.97,0.70318637,0.744798008,0.684893815,0.917636067,0.486701128,0.481497361,0.5,0.492559524,-0.19,-0.01,-0.64,-0.41,-0.64,0.006
2/19/2020,2975.40,0.799585856,0.723809065,0.795563164,0.558487257,0.50521516,0.501298916,0.5,0.495750988,0.6,0.2,0.03,0.19,-0.32,0.006
2/20/2020,3030.15,0.649249446,0.654949249,0.532963523,0.736924645,0.465027377,0.445443655,0.5,0.518394767,-0.35,0.64,0.67,0.19,-0.11,0.006
2/21/2020,3039.67,0.452515727,0.904859021,0.561174328,0.991804361,0.480427941,0.473421717,0.5,0.53125,-1.12,-0.05,0.02,-0.21,0.34,0.006
2/24/2020,3031.23,0.643962873,0.732338169,0.594642024,0.425004256,0.479754655,0.519198211,0.5,0.524169924,-3.39,0.16,0.01,-0.32,0.24,0.006
2/25/2020,3013.05,0.656407387,0.713481367,0.588151193,0.548141444,0.507970409,0.435291353,0.5,0.510695171,-3.09,-0.36,-0.68,-0.62,0.04,0.006
2/26/2020,2987.93,0.541357696,0.686928742,0.752466246,0.766615577,0.507150706,0.526146886,0.5,0.516032609,-0.52,-0.75,-1.2,-0.47,-0.08,0.006
2/27/2020,2991.33,0.527356967,0.999998331,0.548007739,0.688162871,0.538709117,0.421875,0.5,0.590178571,-4.23,0.71,0.06,-0.42,-0.13,0.006
2/28/2020,2880.30,0.715061458,0.972991884,0.715885164,0.65984772,0.506534489,0.4473659,0.5,0.522627081,-0.79,0.07,-0.8,0.23,-0.39,0.006
3/2/2020,2970.93,0.522796863,0.483549573,0.389973118,0.417547168,0.380433013,0.511904745,0.368623732,0.294124468,4.31,-1.89,-0.42,-0.52,0.52,0.006
3/3/2020,2992.90,0.829686629,0.765139918,0.742504954,0.631870268,0.482825277,0.475355054,0.5,0.479758621,-2.8,0.68,-0.63,-0.4,0.25,0.006
3/4/2020,3011.67,0.799182853,0.77746732,0.51075686,0.72484612,0.606129227,0.468095238,0.5,0.517838103,4.03,-1.24,-1.17,0.07,0.22,0.006
3/5/2020,3071.68,0.005656634,0.508866574,0.653802461,0.965107004,0.537574405,0.49487956,0.5,0.477678571,-3.38,-0.15,-1.4,-0.85,0.11,0.006
3/6/2020,3034.51,0.622375843,0.865235599,0.630947992,0.537683708,0.496996621,0.510329539,0.5,0.494786556,-1.78,-0.22,-1.48,0.71,0.37,0.006
3/9/2020,2943.29,0.488207523,0.609003189,0.359423922,0.418719731,0.485840281,0.353235476,0.368623732,0.309059187,-7.79,-1.37,-4.75,0.08,0.52,0.006
3/10/2020,2996.76,0.544397618,0.541934874,0.728431054,0.483711183,0.518483452,0.480956161,0.5,0.470118401,4.75,-2.38,0.78,0.5,0.12,0.006
3/11/2020,2968.52,0.524526608,0.592953277,0.724738653,0.670450718,0.489341085,0.500496032,0.5,0.466507177,-5.06,-1.04,-0.81,0.04,0.15,0.006
3/12/2020,2923.49,0.980334327,0.653355869,0.70557993,0.729930431,0.469478438,0.5,0.5,0.491541353,-9.63,-1.09,-1.14,-0.33,-0.24,0.006
3/13/2020,2887.43,0.613096083,0.718200892,0.797304617,0.997355223,0.519051424,0.5,0.5,0.577777778,8.98,-2.03,2.94,1.12,0.78,0.006
3/16/2020,2789.25,0.654413223,0.3577578,0.484267447,0.277517432,0.46975151,0.336711833,0.5,0.132864436,-12.01,-0.81,-0.75,0.53,1.14,0.006
3/17/2020,2779.64,0.630491227,0.958189344,0.694680353,0.557690676,0.53744213,0.485846367,0.5,0.522486326,5.88,0.47,-0.67,-0.47,-0.02,0.006
3/18/2020,2728.76,0.49958044,0.519230476,0.735003781,0.552100681,0.48267797,0.499084861,0.5,0.489583333,-5.56,-4.58,-4.74,0.11,0.18,0.006
3/19/2020,2702.13,0.500440212,0.82025029,0.846977435,0.805794489,0.522557044,0.459643343,0.5,0.467222222,1.31,5.71,0.95,-1.41,-1.64,0.006
3/20/2020,2745.62,0.535268702,0.770493528,0.434661476,0.505792554,0.421875,0.48873069,0.5,0.48531746,-4.15,0.21,-0.9,-0.99,-1.14,0.006
3/23/2020,2660.17,0.502351693,0.544661092,0.659919269,0.385330829,0.481911717,0.333346061,0.5,0.343818626,-2.56,1.66,-3.26,0.34,-1.18,0.006
3/24/2020,2722.44,0.502284853,0.770424531,0.271534151,0.560493548,0.476273148,0.51804867,0.5,0.511944444,9.34,-0.24,2.38,0.53,0.24,0.006
3/25/2020,2781.59,0.504160611,0.422616592,0.878029398,0.641175802,0.492425359,0.491666667,0.5,0.529472553,1.17,-0.18,1.87,-0.07,0.08,0.006
3/26/2020,2764.91,0.498720129,0.451003055,0.430233981,0.340574533,0.515819493,0.499714613,0.5,0.506944444,6.03,-0.5,1.09,-0.65,-0.02,0.006
3/27/2020,2772.20,0.406770896,0.573107089,0.497378846,0.428819793,0.524936869,0.484334124,0.5,0.510204082,-3.48,-1.11,-0.76,-1.11,0.8,0.006
3/30/2020,2747.21,0.757886498,0.694653476,0.584266145,0.673870695,0.515249621,0.500529021,0.5,0.345592523,3.17,-0.78,-2.11,-0.29,0.13,0.006
3/31/2020,2750.30,0.250112425,0.823259066,0.584888836,0.592208629,0.545035173,0.496727782,0.5,0.489611495,-1.44,1.51,-0.38,0.4,-0.09,0.006
4/1/2020,2734.52,0.704504949,0.81304557,0.995263658,0.664433398,0.527623109,0.490021617,0.5,0.501427739,-4.5,-2.02,-1.31,0.29,0.27,0
4/2/2020,2780.64,0.655710674,0.50134479,0.747913896,0.608279501,0.496208142,0.498622357,0.5,0.538448276,2.1,-0.93,-0.28,-0.25,0.94,0
4/3/2020,2763.99,0.621979381,0.996302938,0.836379975,0,0.425406021,0.480733875,0.5,0,-1.64,-1.37,-1.15,-0.24,0.41,0
4/7/2020,2820.76,0.359473656,0.801630885,0.838153347,0.621861021,0.372990714,0.492126675,0.444959709,0.345864089,-0.11,0.11,2.1,0.9,-0.37,0
4/8/2020,2815.37,0.554218872,0.416135035,0.582943208,0.399760813,0.517244318,0.519513889,0.5,0.501160347,3.42,0.86,1.27,0.43,-0.26,0
4/9/2020,2825.90,0.603549768,0.574299725,0.750254724,0.626213416,0.474258881,0.505245536,0.5,0.497343446,1.59,2.47,3.19,-0.79,-0.1,0
4/10/2020,2796.63,0.999517739,0.994204432,0.586182438,0.510858674,0.572172619,0.505747768,0.5,0.45,0,0,0,0,0,0
4/13/2020,2783.05,0.28227956,0.8917897,0.673680795,0.318020075,0.470286587,0.45031585,0.5,0.52884713,-0.92,-1.48,-2.4,-0.45,0,0
4/14/2020,2827.28,0.439459573,0.710030792,0.838230896,0.597985074,0.502389971,0.509424603,0.5,0.54265873,3.03,-0.74,-3.15,0.23,-0.3,0
4/15/2020,2811.17,0.998815298,0.991857715,0.622398777,0.705670893,0.4,0.45706328,0.5,0.520138889,-2.15,-1.99,-2.55,-0.4,-0.3,0
4/16/2020,2819.93,0.329419185,0.635580234,0.522139251,0.999992132,0.480276649,0.437234195,0.5,0.464285714,0.62,-0.84,-2.98,-0.28,-0.26,0
